,id,operation,thread,service,hrt,arrival,agent,parent_id,parent1,parent2
149,A4D86053BF80D343,fork,-344734621,UserService,1560006044794760984,2019-06-08 10:00:44.794761,UserHandler.h,"['58143D70B0A28BF7', 'EA49840697CD14A5']",58143D70B0A28BF7,EA49840697CD14A5
150,2CB82748ABD20841,,-344734621,UserService,1560006044795030713,2019-06-08 10:00:44.795031,ClientPool.h,['A4D86053BF80D343'],A4D86053BF80D343,
151,E6DA33856C3C49A9,,-344734621,UserService,1560006044795209462,2019-06-08 10:00:44.795209,ClientPool.h,['2CB82748ABD20841'],2CB82748ABD20841,
186,5CC0EAA7B8F5B1BB,fork,348525657,TextService,1560006044795310151,2019-06-08 10:00:44.795310,TextHandler.h,"['74DFF92A4F17F83C', '92F39E1DDC384B7D']",74DFF92A4F17F83C,92F39E1DDC384B7D
152,796587D1CA4088B2,,-344734621,UserService,1560006044795638342,2019-06-08 10:00:44.795638,ClientPool.h,['E6DA33856C3C49A9'],E6DA33856C3C49A9,
153,8ED7428C2AA33A0A,,-344734621,UserService,1560006044795837716,2019-06-08 10:00:44.795838,ClientPool.h,['796587D1CA4088B2'],796587D1CA4088B2,
154,99B1C78744A62EEF,,-344734621,UserService,1560006044795996325,2019-06-08 10:00:44.795996,ClientPool.h,['8ED7428C2AA33A0A'],8ED7428C2AA33A0A,
155,4C35AAAF104C5119,,-344734621,UserService,1560006044796184890,2019-06-08 10:00:44.796185,UserHandler.h,['99B1C78744A62EEF'],99B1C78744A62EEF,
185,1C15FA1C4F556085,,348525657,TextService,1560006044796793092,2019-06-08 10:00:44.796793,ClientPool.h,['5CC0EAA7B8F5B1BB'],5CC0EAA7B8F5B1BB,
167,F198F88EBFC90A3D,unset,-344734621,UserService,1560006044797273397,2019-06-08 10:00:44.797273,UserHandler.h,['4C35AAAF104C5119'],4C35AAAF104C5119,
162,43132F0E004FAA6B,fork,-1172517378,Reference,1560006044798409694,2019-06-08 10:00:44.798410,lua_baggage.cpp,"['4C35AAAF104C5119', '5E8270AB369A032D']",4C35AAAF104C5119,5E8270AB369A032D
163,B167EFA379C5376C,unset,-1172517378,Reference,1560006044798885128,2019-06-08 10:00:44.798885,lua_baggage.cpp,['43132F0E004FAA6B'],43132F0E004FAA6B,
164,33E7F6C4D95260DF,fork,-1172517378,Reference,1560006044799281718,2019-06-08 10:00:44.799282,lua_baggage.cpp,['4A53777021102B9D'],4A53777021102B9D,
147,81B8193494C44E5B,,-988096956,ComposePostService,1560006044800715598,2019-06-08 10:00:44.800716,ComposePostHandler.h,['1F468718BF9849B1'],1F468718BF9849B1,
148,FEC86B4750A6507A,unset,-988096956,ComposePostService,1560006044800985770,2019-06-08 10:00:44.800986,ComposePostHandler.h,['81B8193494C44E5B'],81B8193494C44E5B,
156,3EF7057E86CBB18D,fork,-427502279,UniqueIdService,1560006044801410969,2019-06-08 10:00:44.801411,UniqueIdHandler.h,"['67BEE6164F66A968', '81B8193494C44E5B']",67BEE6164F66A968,81B8193494C44E5B
157,E086E2903BFE1F31,,-427502279,UniqueIdService,1560006044801882508,2019-06-08 10:00:44.801883,ClientPool.h,['3EF7057E86CBB18D'],3EF7057E86CBB18D,
180,F1D87B2CE3D869F7,,348525657,TextService,1560006044802018274,2019-06-08 10:00:44.802018,ClientPool.h,['1C15FA1C4F556085'],1C15FA1C4F556085,
158,31E5630A889BA46A,,-427502279,UniqueIdService,1560006044802208285,2019-06-08 10:00:44.802208,ClientPool.h,['E086E2903BFE1F31'],E086E2903BFE1F31,
159,89414BB24AB55E61,,-427502279,UniqueIdService,1560006044802594124,2019-06-08 10:00:44.802594,ClientPool.h,['31E5630A889BA46A'],31E5630A889BA46A,
160,F4B5CF4111200F3D,,-427502279,UniqueIdService,1560006044802895711,2019-06-08 10:00:44.802896,ClientPool.h,['89414BB24AB55E61'],89414BB24AB55E61,
181,230FA07F38798768,,348525657,TextService,1560006044803069300,2019-06-08 10:00:44.803069,ClientPool.h,['F1D87B2CE3D869F7'],F1D87B2CE3D869F7,
161,AAE85FB738AFDB26,,-427502279,UniqueIdService,1560006044803218959,2019-06-08 10:00:44.803219,ClientPool.h,['F4B5CF4111200F3D'],F4B5CF4111200F3D,
182,BF5F7810D0AE1E93,,348525657,TextService,1560006044803441583,2019-06-08 10:00:44.803442,ClientPool.h,['230FA07F38798768'],230FA07F38798768,
168,4DBFA01B7B546701,,-427502279,UniqueIdService,1560006044803790680,2019-06-08 10:00:44.803791,UniqueIdHandler.h,['AAE85FB738AFDB26'],AAE85FB738AFDB26,
183,65E3001CF17FB5B1,,348525657,TextService,1560006044804081673,2019-06-08 10:00:44.804082,ClientPool.h,['BF5F7810D0AE1E93'],BF5F7810D0AE1E93,
169,5979BE14EF0214A4,unset,-427502279,UniqueIdService,1560006044804165495,2019-06-08 10:00:44.804166,UniqueIdHandler.h,['4DBFA01B7B546701'],4DBFA01B7B546701,
165,710CB8E67EF41E93,fork,-1172517378,Reference,1560006044804879624,2019-06-08 10:00:44.804880,lua_baggage.cpp,"['33E7F6C4D95260DF', '4DBFA01B7B546701']",33E7F6C4D95260DF,4DBFA01B7B546701
166,BA4DEF4FA7A49A7C,unset,-1172517378,Reference,1560006044806270861,2019-06-08 10:00:44.806271,lua_baggage.cpp,['710CB8E67EF41E93'],710CB8E67EF41E93,
184,0ED795AE7F7FCC5E,unset,348525657,TextService,1560006044806718398,2019-06-08 10:00:44.806718,TextHandler.h,['65E3001CF17FB5B1'],65E3001CF17FB5B1,
188,B7B571B122BDBA2F,fork,-1172517378,Reference,1560006045754731388,2019-06-08 10:00:45.754731,lua_baggage.cpp,['D0E353BBAD039E3F'],D0E353BBAD039E3F,
189,02362C7DD7E97425,,-1172517378,Reference,1560006045755013337,2019-06-08 10:00:45.755013,luaxtrace.cpp,['B7B571B122BDBA2F'],B7B571B122BDBA2F,
190,235D723B56CB20F2,unset,-1172517378,Reference,1560006045755873958,2019-06-08 10:00:45.755874,lua_baggage.cpp,['02362C7DD7E97425'],02362C7DD7E97425,
191,C37EA1B085905A7A,,-441291297,TextService,1560006045758603941,2019-06-08 10:00:45.758604,ClientPool.h,['DB24A353A6C77B50'],DB24A353A6C77B50,
192,57B6E75BE7C89489,,-441291297,TextService,1560006045759014224,2019-06-08 10:00:45.759014,ClientPool.h,['C37EA1B085905A7A'],C37EA1B085905A7A,
193,1A7379A02A55996A,,-441291297,TextService,1560006045759251849,2019-06-08 10:00:45.759252,TextHandler.h,['57B6E75BE7C89489'],57B6E75BE7C89489,
194,F0C1514466CCAB14,unset,-441291297,TextService,1560006045759481864,2019-06-08 10:00:45.759482,TextHandler.h,['1A7379A02A55996A'],1A7379A02A55996A,
195,4D4B9C8AB7932E58,,-582954215,TextService,1560006045760893447,2019-06-08 10:00:45.760893,TextHandler.h,['4E2DE8F97DE7C08C'],4E2DE8F97DE7C08C,
